Age,Workclass,fnlwgt,Education_num,Marital_status,Occupation,Relationship,Race,Gender,Capital_gain,Capital_loss,Hours_per_week,Native_country,Income
31,4,189759,12,2,1,0,4,1,0,0,40,22,0
53,7,195922,14,0,10,1,4,0,0,0,40,39,0
36,1,54159,13,2,4,0,4,1,0,0,45,39,0
47,2,166863,9,2,4,0,4,1,0,0,40,39,1
52,4,104501,10,2,10,0,4,1,0,0,40,11,1
39,4,210626,9,0,7,4,4,0,0,0,40,39,0
24,4,448026,13,4,12,3,4,1,0,0,40,39,0
17,2,170916,6,4,11,3,4,0,0,1602,40,39,0
53,2,283602,14,2,10,5,4,0,15024,0,40,39,1
21,4,189749,10,4,12,3,4,1,0,0,40,39,0
29,4,90934,13,4,10,3,1,1,0,0,64,30,1
34,7,253121,13,2,10,0,4,1,0,0,40,39,0
28,4,181776,10,4,1,1,4,0,0,0,40,39,0
61,4,162397,13,2,12,0,4,1,0,0,40,39,1
20,4,70708,9,2,6,0,4,1,0,0,60,39,0
47,7,103406,9,2,13,0,4,1,0,0,40,39,0
40,4,224658,13,2,12,0,4,1,0,0,45,39,1
26,2,213451,10,4,8,3,2,0,0,0,10,23,0
53,4,139671,10,2,3,0,4,1,0,0,40,39,1
26,4,36201,13,4,12,1,4,1,0,0,50,39,0
39,4,237713,15,2,12,0,4,1,0,2415,99,39,1
17,2,173497,7,4,10,3,2,1,0,0,15,39,0
46,4,375606,16,4,10,1,4,1,0,0,40,39,1
34,4,203488,13,2,12,0,4,1,15024,0,40,39,1
45,6,107231,13,0,10,1,4,1,0,0,45,10,0
23,4,216811,9,4,1,3,4,0,0,0,16,39,0
41,4,288679,9,2,3,0,4,1,0,0,40,39,0
26,4,105516,13,4,12,1,4,0,0,0,40,39,0
28,6,282972,13,4,10,1,4,0,0,0,4,39,0
18,5,117372,7,4,12,3,4,1,0,0,15,39,0
38,4,112497,9,4,10,1,4,1,0,0,40,39,1
66,0,186032,11,6,0,1,4,0,2964,0,30,39,0
28,4,192384,13,2,12,0,4,1,0,0,40,39,1
49,4,43348,14,4,10,1,4,1,0,0,40,39,1
29,4,181822,13,4,12,1,4,1,0,0,40,39,0
43,2,216070,14,2,4,5,0,0,0,0,50,39,1
34,7,112062,14,4,10,4,4,0,0,0,40,39,0
30,4,218551,11,2,12,0,4,1,0,0,45,39,1
25,4,404616,13,2,4,0,4,1,0,0,40,39,1
27,4,169460,13,2,4,0,4,1,0,0,40,39,0
25,4,240081,9,4,12,3,2,1,0,0,40,39,0
22,4,147655,10,4,1,3,4,0,0,0,40,39,0
26,4,90277,9,4,1,3,4,1,0,0,40,0,0
49,4,60751,9,2,11,0,4,1,0,0,40,39,0
44,6,194636,9,2,3,0,4,1,3137,0,50,39,0
37,6,154641,12,2,5,0,4,1,2105,0,50,39,0
39,4,491000,13,4,4,2,2,1,0,0,45,39,0
33,4,399088,9,0,14,4,4,0,0,0,40,39,0
41,6,186909,14,2,12,5,4,0,0,1902,35,39,1
65,4,105491,13,2,4,0,4,1,99999,0,40,39,1
40,4,34987,13,4,12,1,4,1,0,0,53,39,0
26,0,167835,13,2,0,5,4,0,0,0,20,39,0
31,4,288983,10,4,11,1,4,1,0,0,40,39,0
28,4,266070,10,4,4,1,4,0,0,0,40,39,0
71,4,110380,9,2,12,0,4,1,0,2467,52,39,0
25,2,31873,13,4,1,1,4,0,0,0,40,39,0
25,4,294400,4,2,3,0,4,1,0,0,60,39,0
19,0,184308,10,2,0,5,4,0,0,0,30,39,0
36,6,175769,15,2,3,0,4,1,0,0,60,39,0
56,4,182273,9,2,7,0,4,1,0,0,40,39,0
34,4,106541,10,2,7,0,4,1,0,0,40,39,0
39,4,138192,13,2,3,0,4,1,0,0,40,39,1
31,4,196791,15,0,10,1,4,0,0,0,45,39,1
22,4,223019,9,4,1,3,4,0,0,0,20,39,0
44,4,109273,10,4,3,1,4,1,0,0,38,39,0
60,6,95490,9,2,12,0,4,1,0,0,45,39,0
65,4,149131,7,0,7,2,4,1,0,0,40,39,0
44,4,219155,10,2,12,0,4,1,0,0,50,9,1
53,2,82783,9,0,4,1,4,1,0,0,40,39,0
28,4,214858,9,2,14,0,4,1,0,0,40,39,0
41,4,170230,13,0,4,4,4,0,0,0,45,39,0
40,5,209344,9,0,1,4,4,0,0,0,15,0,0
35,4,90406,7,2,12,5,4,0,0,0,40,39,0
41,5,299813,5,2,12,5,4,0,0,0,70,6,0
28,4,188064,9,2,3,0,4,1,0,0,35,2,0
53,4,246117,9,2,3,0,4,1,0,0,40,26,0
26,4,132749,10,4,8,3,4,0,0,0,45,39,0
28,2,201099,9,4,14,3,2,0,0,0,40,39,0
27,4,97490,10,0,3,4,4,0,0,0,40,39,0
27,4,221252,9,4,1,1,0,0,0,0,8,39,0
26,4,116991,9,2,3,0,4,1,0,0,40,39,1
53,4,161691,9,6,12,1,4,0,0,0,35,39,0
34,4,107793,9,2,3,0,4,1,0,0,40,11,1
50,5,194514,14,4,10,1,2,1,0,0,50,38,0
30,4,278502,9,0,1,4,2,0,0,0,62,39,0
47,4,343742,9,5,3,4,2,1,0,0,40,39,0
27,0,204074,9,4,0,1,4,1,0,0,40,39,0
55,1,31965,10,2,1,0,4,1,0,0,40,39,0
21,4,143604,10,4,8,3,4,0,0,0,29,0,0
35,4,174308,10,4,14,3,4,1,0,0,40,39,0
31,6,162551,8,2,12,5,1,0,0,0,50,0,0
39,5,372525,14,2,4,0,4,1,0,0,60,39,1
30,4,75167,13,2,4,0,4,1,0,0,55,39,0
39,4,176296,9,2,14,0,2,1,0,1887,40,39,1
19,4,93518,10,4,12,3,4,0,0,0,20,39,0
25,0,126797,9,3,0,1,4,1,0,0,40,39,0
57,6,25124,9,2,8,0,4,1,0,0,60,39,0
21,4,112137,10,4,10,2,1,0,0,0,20,35,0
30,0,58798,4,6,0,1,4,0,0,0,44,39,0
25,6,21472,10,4,8,1,4,0,0,0,22,39,0
32,4,90969,11,2,14,0,4,1,0,0,45,39,1
26,4,149734,9,5,3,4,2,0,0,1594,40,39,0
42,4,52849,10,2,7,0,4,1,0,0,40,39,0
39,6,106347,10,0,12,4,4,1,0,0,47,39,0
48,4,199735,13,0,9,1,4,0,0,0,44,11,0
24,4,488541,10,4,8,4,2,0,0,0,35,39,0
46,4,403911,11,2,3,0,2,1,0,0,40,39,1
53,4,172991,10,2,12,0,4,1,0,0,25,39,0
36,1,210945,10,2,1,0,4,1,0,0,70,39,0
34,4,157446,9,0,3,4,4,1,0,0,45,39,0
25,4,109390,9,4,14,3,4,1,0,0,70,39,0
33,4,134886,10,4,1,3,4,0,99999,0,30,39,1
45,4,144579,13,2,10,0,4,1,0,0,40,39,1
31,1,203488,12,4,1,1,4,1,0,0,40,39,0
21,4,202871,9,4,7,3,4,1,0,0,20,39,0
33,4,175412,5,0,3,4,4,1,114,0,55,39,0
44,4,336906,10,0,1,4,4,0,0,0,40,39,0
34,4,177596,11,2,4,5,4,0,0,0,40,33,1
30,4,79448,10,0,1,4,4,0,0,0,10,39,0
32,2,191731,10,4,1,4,2,0,0,0,40,39,0
46,0,233014,9,0,0,1,2,0,0,0,40,39,0
29,4,133937,13,2,10,0,4,1,0,0,40,39,1
20,4,219211,10,4,8,3,4,1,0,0,20,39,0
35,7,94529,9,0,11,4,4,0,0,0,40,39,0
35,4,247547,9,5,10,2,2,0,0,0,40,39,0
29,4,29361,9,4,8,1,4,0,0,0,38,39,0
21,4,166851,9,4,7,2,4,1,0,0,40,39,0
43,1,197069,13,2,10,0,4,1,0,0,40,30,1
33,4,153588,9,2,7,0,4,1,0,0,40,39,0
61,1,151369,15,2,10,0,4,1,0,0,50,39,1
42,4,174112,14,4,10,1,4,0,0,0,40,39,0
33,4,520033,8,2,1,5,4,0,0,0,40,39,0
35,7,194828,10,4,10,3,2,0,0,0,40,39,0
32,0,216908,9,2,0,0,4,1,0,0,24,39,0
22,4,126613,10,4,12,3,4,0,0,0,20,39,0
61,4,26254,9,0,4,1,4,0,0,0,40,39,0
28,4,54042,11,4,8,1,4,0,2463,0,35,39,0
24,4,67804,9,4,8,3,2,1,0,0,40,39,0
58,2,53481,14,4,10,1,4,1,0,0,35,39,0
42,4,412379,9,2,6,0,4,1,0,0,40,39,0
56,4,220187,10,2,12,0,4,1,0,0,45,39,1
26,0,256141,10,4,0,3,4,0,0,0,40,39,0
25,4,268222,9,5,6,4,2,0,0,0,40,39,0
59,4,99131,9,2,1,5,4,0,0,0,40,39,0
65,6,115498,13,2,12,0,4,1,3818,0,10,39,0
57,4,317847,14,0,4,1,4,1,0,2824,50,39,1
36,4,98389,12,2,4,0,4,1,0,0,44,39,1
42,4,173704,10,2,12,0,4,1,0,1887,50,39,1
18,0,211177,8,4,0,2,2,1,0,0,20,39,0
18,4,115443,7,2,3,0,4,1,0,0,40,39,0
28,4,65078,9,2,3,0,4,1,0,0,40,39,1
20,4,24896,9,2,1,5,4,0,0,0,20,39,0
19,4,184710,10,4,13,3,4,1,0,0,30,39,0
28,4,410450,13,0,8,4,4,0,0,0,48,9,1
37,4,83893,11,2,1,0,4,1,0,0,40,39,0
23,4,113309,10,4,14,1,4,1,0,0,40,39,0
60,4,160625,10,0,3,1,4,1,0,0,47,39,0
17,2,340043,8,4,1,3,4,0,0,0,12,39,0
37,2,48976,13,4,10,1,4,0,4865,0,45,39,0
29,7,243875,11,0,1,3,4,1,0,0,40,39,0
34,4,554206,9,5,14,1,2,1,0,0,20,39,0
36,4,361888,10,2,3,0,4,1,0,0,40,0,1
37,6,205359,10,2,4,5,4,0,0,0,15,39,0
47,7,167281,13,2,8,0,4,1,0,0,40,39,0
22,4,35663,9,4,8,1,4,0,0,0,40,39,0
61,4,357437,9,2,8,0,4,1,0,0,40,39,0
57,4,390856,3,2,5,0,4,1,0,0,45,26,0
33,1,331615,16,2,10,0,4,1,0,1848,40,39,1
54,4,202415,9,2,3,0,4,1,0,0,40,39,1
40,4,180032,14,4,10,1,4,0,0,1669,40,39,0
40,4,77247,8,2,3,0,4,1,0,0,50,39,1
40,2,101795,9,4,11,1,4,1,0,0,42,39,0
35,4,272019,7,2,3,0,4,1,0,2057,40,39,0
32,4,198068,7,4,14,3,4,1,0,0,40,39,0
49,6,199326,10,2,12,0,4,1,0,0,50,39,0
31,4,178841,9,4,1,1,4,0,0,0,40,39,0
58,4,136951,13,2,1,0,1,1,0,0,40,30,0
26,5,109240,13,4,4,1,4,1,0,0,50,39,0
35,6,128876,4,2,5,0,4,1,0,0,40,39,0
25,4,103358,10,4,7,3,4,1,0,0,40,19,0
43,4,354408,8,2,1,0,2,1,0,0,40,39,0
32,4,206051,10,4,1,1,4,1,0,0,35,39,0
45,4,155659,13,2,10,0,4,1,0,0,60,39,1
48,4,143299,9,4,7,1,2,1,0,0,40,39,0
31,4,252210,3,4,8,3,4,1,0,0,40,26,0
20,0,129240,10,4,0,3,4,0,0,0,25,39,0
28,4,398918,9,4,13,1,4,1,0,0,40,39,0
50,6,240612,13,0,10,1,4,0,0,0,60,39,0
22,4,429346,9,4,1,2,2,1,0,0,40,39,0
19,4,123718,10,4,12,3,4,0,0,0,20,39,0
38,4,455379,13,2,4,0,4,1,0,0,63,39,1
23,4,376416,9,4,14,3,4,1,0,0,40,39,0
24,5,234663,13,4,4,3,4,1,0,0,40,39,0
26,4,282142,11,2,4,5,4,0,0,0,40,39,0
45,7,208049,9,0,13,4,4,0,0,0,40,39,0
88,4,68539,10,0,1,4,4,0,0,0,40,39,0
19,4,126501,7,4,1,3,0,0,0,0,15,35,0
24,4,186452,9,4,4,1,4,1,0,0,50,39,0
84,0,127184,3,2,0,0,4,1,0,0,20,39,0
48,4,165267,6,2,5,0,2,1,0,0,40,39,0
46,4,124733,10,2,3,0,1,1,0,0,40,40,0
31,5,149726,9,2,3,0,4,1,0,0,50,39,0
58,4,41374,9,6,1,4,0,1,0,0,40,39,0
35,2,329759,9,2,3,0,4,1,0,0,40,39,0
36,4,212433,9,4,3,3,2,1,0,0,40,39,0
36,4,185099,15,2,10,0,4,1,0,0,55,39,1
47,2,126754,14,2,10,0,4,1,0,0,40,39,1
57,4,122497,5,6,8,4,2,1,0,0,52,0,0
30,4,118056,10,3,4,4,4,0,0,0,45,39,0
30,2,200892,14,2,10,0,4,1,0,0,40,39,0
19,0,200790,8,2,0,2,4,0,15024,0,40,39,1
30,5,84119,13,4,4,3,4,1,0,0,43,39,0
23,2,197918,10,4,11,3,4,1,0,0,40,39,1
41,6,150533,15,2,10,0,4,1,0,0,50,39,1
52,4,443742,10,0,4,1,4,1,0,0,60,39,0
27,4,104423,12,4,1,1,4,1,0,0,40,39,0
59,4,169133,9,2,3,0,4,1,0,0,45,39,0
21,4,185551,9,4,12,3,4,0,0,0,36,39,0
60,4,174486,9,6,7,1,4,0,0,0,40,39,0
69,7,50468,15,2,1,0,4,1,0,0,34,39,1
24,4,196943,9,4,12,3,4,1,0,0,40,39,0
19,4,120691,9,4,12,3,2,1,0,0,25,39,0
60,7,198815,12,2,10,0,4,1,0,0,20,26,0
64,4,22186,10,6,13,1,4,0,0,0,35,39,0
39,5,188069,11,2,4,0,4,1,0,0,60,39,1
51,4,233149,12,2,4,0,4,1,0,0,45,39,1
51,4,138358,6,0,3,1,2,0,0,0,35,39,0
25,4,338013,10,0,13,1,4,0,0,0,40,39,0
17,0,332666,6,4,0,3,4,0,0,0,4,39,0
37,4,166339,10,0,13,4,4,0,0,0,40,39,0
74,6,392886,9,6,5,1,4,0,0,0,14,39,0
26,7,141838,13,2,4,0,2,1,0,0,40,39,1
23,4,520759,9,4,8,1,2,1,0,0,30,39,0
57,5,37345,15,2,10,0,4,1,0,0,36,39,1
20,4,387779,7,4,14,3,4,1,0,0,15,39,0
37,4,201531,9,2,5,0,4,1,0,0,40,39,0
46,4,123598,13,2,12,0,4,1,0,0,40,39,0
39,4,380614,10,0,10,1,4,0,0,0,45,39,1
40,4,83859,9,6,7,3,4,0,0,0,30,39,0
50,7,24790,9,2,6,0,4,1,0,0,40,39,0
25,4,266820,1,4,5,1,4,1,0,0,35,26,0
44,4,85440,9,2,1,0,4,1,0,0,45,39,0
41,4,421837,9,2,14,0,4,1,0,0,40,39,0
30,6,404062,9,2,10,0,4,1,0,1977,15,39,1
38,4,224566,11,2,6,0,4,1,0,0,50,39,0
54,4,294991,6,2,6,0,4,1,0,0,40,39,0
40,1,189610,9,0,1,1,2,0,0,0,52,39,0
37,4,219141,7,2,6,0,2,1,7688,0,40,39,1
46,1,20956,13,2,4,0,4,1,15024,0,40,39,1
38,4,70995,9,0,10,1,4,1,0,0,45,39,0
20,4,215232,10,4,4,3,4,0,0,0,10,39,0
71,0,178295,12,2,0,0,4,1,0,0,3,39,0
35,4,56201,10,2,5,0,4,1,0,0,40,26,0
62,4,98076,13,2,4,0,4,1,0,0,40,39,1
34,4,351810,13,4,10,1,4,0,0,0,45,5,0
56,6,144351,9,2,14,0,4,1,0,0,90,39,0
30,7,137613,14,2,10,0,1,1,0,0,20,36,0
17,4,54257,7,4,1,3,4,0,0,0,20,39,0
18,6,230373,7,4,8,3,4,0,594,0,4,39,0
35,4,98389,7,2,5,0,4,1,0,0,40,39,0
21,4,184135,9,4,7,3,2,1,0,0,1,39,0
46,6,140121,9,0,3,3,4,1,0,0,50,39,0
33,6,24504,10,2,3,0,4,1,0,0,60,39,0
27,4,129528,10,4,12,1,4,0,0,0,40,39,0
36,4,415578,10,2,3,0,4,1,0,0,40,39,1
42,4,97142,4,2,14,0,4,1,0,0,40,39,0
35,4,201328,9,2,14,0,4,1,0,0,50,39,0
25,4,256620,13,5,4,1,4,1,0,0,40,39,0
47,1,96854,13,2,10,0,4,1,0,0,40,39,1
44,7,141858,15,2,10,0,4,1,15024,0,75,39,1
51,1,20795,9,2,14,0,4,1,7688,0,40,39,1
53,4,95519,9,2,10,0,4,1,0,0,42,39,1
47,4,112791,9,2,11,0,4,1,0,0,40,39,0
20,4,291407,7,4,6,3,2,1,0,0,40,39,0
32,4,239659,10,5,7,4,2,0,0,0,70,39,0
28,4,183151,9,2,3,0,4,1,0,0,50,39,0
58,0,97634,3,2,0,0,4,1,0,0,40,39,0
52,4,143807,9,0,12,1,4,0,0,0,40,39,0
35,4,186934,14,5,10,1,4,1,0,0,40,39,1
30,4,170065,10,2,3,0,4,1,0,0,40,39,0
33,4,108328,10,4,1,1,4,0,6849,0,50,39,0
56,7,83696,13,5,10,1,4,0,0,0,38,0,0
21,4,204596,10,4,8,3,4,0,0,0,20,39,0
56,0,32604,10,4,0,1,2,0,0,0,40,39,0
56,4,193453,13,2,10,0,4,1,0,1902,65,39,1
45,4,148995,13,2,3,0,4,1,15024,0,40,39,1
20,4,85041,10,4,4,3,4,0,0,0,20,39,0
62,2,140851,9,2,8,0,4,1,0,0,40,39,1
24,4,196280,13,4,12,1,4,0,0,0,30,39,0
52,1,38973,13,5,1,4,2,0,0,0,40,39,0
23,4,39182,9,2,12,0,4,1,0,0,40,39,0
36,4,198841,14,2,4,0,4,1,0,0,40,39,1
40,4,694812,10,4,3,1,4,1,0,0,40,39,0
30,4,247444,10,2,7,0,4,1,0,0,40,27,0
41,4,294270,5,2,14,0,4,1,0,0,35,39,0
59,4,195820,9,2,14,0,4,1,0,0,40,39,1
27,4,329426,14,4,4,1,4,1,0,0,37,39,0
19,0,174871,10,4,0,3,4,1,0,0,23,39,0
41,4,116103,10,4,4,1,4,1,0,0,50,39,0
27,4,206903,13,4,6,4,4,1,0,0,35,39,0
50,4,217577,9,6,7,4,4,0,0,0,40,39,0
29,4,337693,3,4,8,3,4,0,0,0,40,8,0
38,4,204501,13,2,4,0,4,1,0,0,55,39,1
30,4,169186,9,4,7,3,4,1,0,0,60,39,0
48,4,109421,13,2,10,0,4,1,0,0,55,39,0
39,2,267893,12,2,3,0,2,1,7298,0,40,39,1
40,4,200479,11,2,10,0,4,1,0,0,40,39,0
27,2,221317,7,2,3,0,4,1,0,0,40,26,0
59,6,132925,14,2,3,0,4,1,0,0,40,39,1
31,0,283531,9,0,0,4,2,0,0,0,20,39,0
34,4,170769,9,2,1,0,4,1,0,0,50,39,1
47,5,186410,15,4,8,1,4,1,0,0,60,39,1
64,5,307786,2,2,12,0,4,1,0,0,20,39,0
29,4,380560,5,2,7,0,4,1,0,0,40,26,0
38,2,147258,9,4,14,1,4,1,0,0,40,39,0
42,4,212894,13,2,12,0,4,1,0,1887,40,39,1
49,4,124356,13,2,12,0,4,1,0,0,60,39,1
53,4,98791,10,2,13,0,4,1,0,0,40,39,0
35,4,216473,10,2,1,0,4,1,0,0,50,39,1
70,0,135339,13,2,0,0,1,1,0,0,40,3,0
38,4,107303,9,2,3,0,4,1,0,0,40,39,0
36,4,152744,13,0,12,2,1,0,0,0,40,35,0
34,6,100079,13,2,12,0,1,1,0,0,55,19,0
24,4,117779,13,4,10,1,4,1,0,0,10,18,0
23,4,197613,10,4,1,1,4,0,0,0,40,39,0
21,4,411068,10,4,1,3,4,0,0,0,35,39,0
47,4,192984,10,6,1,4,4,0,0,0,40,39,0
59,4,66356,4,4,5,4,4,1,4865,0,40,39,0
33,1,137184,12,0,4,4,4,1,0,0,50,39,1
63,6,231105,10,2,7,0,4,1,0,0,35,39,1
18,2,146586,9,4,8,3,4,1,0,0,60,39,0
32,4,32406,13,4,10,1,4,0,0,0,50,39,0
33,4,578701,13,2,4,0,2,1,0,0,40,0,0
19,4,206777,9,4,6,2,4,1,0,0,40,39,0
27,2,133495,9,4,10,3,4,1,0,0,40,39,0
40,4,34722,10,0,14,1,4,1,0,0,48,39,1
38,6,133299,12,2,14,0,4,1,0,0,40,39,0
20,4,24967,9,4,5,3,4,1,0,0,47,39,0
35,6,171968,9,5,14,1,4,1,0,0,70,39,0
22,4,412156,10,4,1,3,4,0,0,0,40,39,0
40,4,51290,14,2,10,0,4,1,0,0,50,39,1
34,4,198265,10,2,13,0,4,1,3103,0,40,39,1
23,4,293565,6,4,6,1,4,1,0,0,40,39,0
26,4,226288,13,4,1,1,4,1,0,0,40,39,0
53,5,110445,10,2,5,0,4,1,0,0,60,39,0
34,4,160634,10,2,3,0,4,1,0,0,40,39,1
39,4,174242,9,2,3,0,4,1,0,0,40,39,0
25,4,390316,5,2,3,0,4,1,0,0,40,26,0
18,4,298860,7,4,12,3,4,1,0,0,20,39,0
65,4,171584,13,4,4,1,4,1,0,0,40,39,0
49,6,232664,13,4,4,3,4,0,0,0,40,39,0
64,4,63676,6,2,8,0,2,1,0,0,40,39,0
68,4,170376,13,2,4,0,4,1,0,0,40,39,1
56,6,175964,10,0,8,1,4,0,0,0,40,39,0
68,1,422013,9,0,10,1,4,0,0,3683,40,39,0
35,4,105813,13,2,10,0,4,1,0,0,48,39,1
50,1,306707,9,4,1,4,2,0,0,0,12,39,0
45,4,177543,9,0,1,4,4,0,0,0,28,39,0
43,4,320277,13,2,4,0,4,1,0,0,40,39,0
39,4,129495,10,5,1,4,2,0,0,0,40,39,0
37,4,257042,9,0,3,4,4,1,1506,0,40,39,0
45,4,275995,13,2,13,0,4,1,0,0,50,39,1
20,0,86318,10,4,0,3,4,0,0,0,10,39,0
36,4,280440,12,4,13,4,4,0,0,0,45,39,0
26,4,371556,10,4,1,1,4,0,0,0,40,39,0
36,4,408229,13,4,10,1,4,0,0,0,32,39,0
47,4,149337,13,4,1,1,4,1,0,0,60,39,0
34,4,209297,9,4,7,1,2,1,0,2001,40,39,0
53,4,355802,10,6,12,4,4,0,0,0,30,39,0
32,4,165949,13,0,7,1,4,0,0,1590,42,39,0
44,6,112507,3,2,3,0,4,1,0,0,40,39,0
25,4,462869,9,4,6,2,4,1,0,0,40,26,0
35,4,413648,3,4,5,4,4,1,0,0,36,39,0
34,4,29235,12,0,10,1,4,0,0,0,40,39,0
42,4,149823,10,2,3,0,4,1,0,0,40,39,0
47,4,39530,9,0,8,1,4,0,0,0,4,39,0
23,4,197387,9,4,3,3,4,1,0,0,37,26,0
56,2,255406,9,0,4,1,4,0,0,0,40,39,0
50,4,43764,16,2,10,0,4,1,15024,0,50,39,1
38,4,168322,9,2,14,0,4,1,0,0,60,39,0
46,4,278322,11,2,4,0,4,1,0,0,40,39,1
47,4,115813,12,5,1,4,4,0,0,0,57,39,0
38,6,184456,9,2,8,0,4,1,3464,0,80,22,0
42,4,289636,9,2,14,0,4,1,0,0,46,39,0
48,4,101684,9,2,12,0,4,1,0,0,40,39,0
27,4,133425,9,4,4,1,4,0,0,0,50,39,0
40,4,349405,11,2,10,5,4,0,0,0,36,39,0
53,4,124076,16,2,10,5,4,0,99999,0,37,39,1
75,6,165968,11,6,4,1,4,0,0,0,30,39,0
39,4,185099,13,2,10,0,4,1,0,0,48,39,1
46,1,268281,12,0,1,4,4,0,0,0,40,39,0
51,4,154949,9,6,7,1,2,0,0,0,40,39,0
34,4,176711,9,0,8,3,4,1,0,0,40,39,0
23,4,165064,10,2,12,0,4,1,0,0,40,39,0
32,4,213750,11,4,8,1,4,1,0,0,45,39,0
45,6,77132,10,4,12,1,4,1,0,0,55,39,0
21,4,109667,10,4,8,3,4,1,0,0,40,39,0
36,4,162164,9,2,3,0,4,1,0,0,44,39,0
40,4,219591,6,2,3,0,4,1,0,0,50,39,0
20,0,327462,6,0,0,1,4,0,0,0,40,39,0
68,4,236943,5,0,5,1,2,1,0,0,20,39,0
40,4,89226,13,2,12,0,4,1,0,0,40,39,1
20,4,124751,10,4,1,3,4,0,0,0,24,39,0
48,2,144122,14,0,10,1,4,0,0,0,40,39,1
27,4,98769,13,4,12,1,4,1,0,0,45,39,0
57,1,170066,11,4,13,1,4,1,0,0,40,39,0
54,5,162439,9,2,4,0,4,1,0,0,98,39,1
47,4,22900,9,0,8,1,4,0,0,0,40,39,0
30,2,102130,10,2,3,0,4,1,0,0,40,39,0
17,0,215743,7,4,0,3,4,1,0,0,40,39,0
35,4,381583,10,2,3,0,3,1,0,0,45,39,1
56,2,198277,8,4,6,1,4,1,0,0,40,39,0
20,4,243178,9,4,6,3,4,1,0,0,28,39,0
38,2,177305,13,2,10,0,4,1,0,0,38,39,0
19,4,167149,10,4,12,3,4,0,0,0,25,39,0
24,4,270872,9,4,3,2,4,1,594,0,40,0,0
31,4,382368,10,4,1,1,4,1,0,0,40,11,0
44,2,277144,13,4,10,3,4,1,0,0,60,39,0
21,7,145651,10,4,12,3,2,0,0,1602,12,39,0
41,4,171351,10,2,3,0,4,1,0,0,40,39,0
18,4,265099,7,4,8,3,4,0,0,0,16,39,0
23,4,105617,5,4,14,3,4,1,0,0,40,39,0
37,2,217689,10,2,8,0,0,1,0,0,32,39,0
46,0,81136,11,0,0,4,4,1,0,0,30,39,0
43,6,73883,13,0,12,4,4,1,0,0,45,39,0
31,4,339482,2,2,7,0,4,1,0,0,40,26,0
40,4,326232,10,0,14,4,4,1,0,0,40,39,1
27,4,106316,15,0,10,1,4,0,0,0,12,39,0
64,2,198728,10,4,14,4,4,1,0,0,40,39,0
31,1,126501,11,4,10,3,4,1,0,0,40,39,0
48,4,233802,14,2,4,0,2,1,0,0,45,39,0
37,6,204501,13,2,12,0,4,1,0,0,20,2,1
28,4,208249,10,0,13,1,4,1,0,0,24,39,0
42,4,188693,10,2,3,0,4,1,0,0,40,39,0
60,5,93272,4,2,12,0,4,1,0,0,60,39,0
17,4,159299,7,4,8,3,4,0,0,0,20,39,0
21,0,303588,10,4,0,3,4,0,0,0,30,39,0
46,4,35136,6,0,1,3,2,1,0,0,40,39,0
18,4,139576,9,4,1,3,4,0,0,0,40,39,0
22,4,252355,9,4,8,1,4,1,0,0,27,39,0
44,6,83812,13,0,4,1,4,1,0,0,60,39,0
36,4,89718,9,2,12,0,4,1,0,0,40,39,0
65,4,222810,11,0,4,1,4,0,0,0,40,39,0
26,4,456618,9,4,8,1,4,1,0,0,40,26,0
21,4,296158,6,2,8,0,4,1,0,0,25,39,0
41,4,162140,9,0,3,1,4,1,0,2339,40,39,0
28,4,36601,10,4,8,4,4,0,0,0,35,39,0
27,4,195337,10,4,7,1,4,0,0,0,40,39,0
19,7,282721,10,4,8,1,2,1,0,0,12,39,0
40,4,206049,10,2,14,0,4,1,0,0,40,39,0
19,4,223392,9,4,6,3,4,1,0,0,15,39,0
40,4,27821,11,2,14,0,4,1,2829,0,40,39,0
37,4,131827,9,4,3,4,4,1,0,0,40,39,0
33,4,549413,10,2,1,0,2,1,0,0,40,39,1
34,4,69491,9,2,8,0,4,1,0,0,40,39,0
44,2,193755,12,4,11,1,4,1,0,0,40,39,0
33,4,598802,10,0,1,4,2,0,0,0,40,39,0
72,2,259762,9,2,4,0,4,1,2290,0,10,39,0
19,4,266255,9,4,12,3,4,0,0,0,40,39,0
59,4,32954,11,0,10,1,4,0,0,0,36,39,0
40,4,291808,9,0,11,1,2,0,0,0,40,39,0
35,4,190728,9,0,10,4,4,0,0,0,40,39,0
22,4,59184,12,4,1,1,4,1,0,0,45,39,0
41,4,196456,14,4,10,1,4,0,0,0,40,39,0
59,4,147989,10,2,13,0,4,1,0,0,50,39,1
50,4,195784,8,0,6,4,4,1,0,0,40,39,0
21,4,202214,12,4,1,1,4,0,0,0,10,39,0
40,5,225165,9,2,4,0,4,1,0,0,40,39,0
22,4,54825,9,4,12,1,4,1,0,0,40,39,0
43,4,188905,3,5,7,1,4,0,0,0,40,26,0
17,4,132636,7,4,14,3,4,0,0,0,16,39,0
42,2,228320,4,0,8,1,4,1,0,0,40,39,0
37,4,415500,10,2,7,0,2,1,0,0,40,39,1
19,4,254247,8,4,1,3,4,1,0,0,38,0,0
43,4,255635,3,2,7,0,3,1,0,0,40,26,0
46,4,96080,5,5,3,4,4,0,0,0,40,39,0
18,0,78181,9,4,0,3,4,0,0,0,20,39,0
50,2,339547,15,2,1,0,1,1,0,0,40,25,1
